class;term;comment
material entity;SM1L.ppa nucleus;nucleus of pedigree SM1L.ppa
material entity;ABplppap nucleus;nucleus of pedigree ABplppap
material entity;SM1L.pp nucleus;nucleus of pedigree SM1L.pp
material entity;ABplppaapp nucleus;nucleus of pedigree ABplppaapp
material entity;SM1L.pap nucleus;nucleus of pedigree SM1L.pap
material entity;ABplppaapaa nucleus;nucleus of pedigree ABplppaapaa
material entity;SM1L.paa nucleus;nucleus of pedigree SM1L.paa
material entity;ABplppaapa nucleus;nucleus of pedigree ABplppaapa
material entity;SM1L.pa nucleus;nucleus of pedigree SM1L.pa
material entity;ABplppaap nucleus;nucleus of pedigree ABplppaap
material entity;SM1L.p nucleus;nucleus of pedigree SM1L.p
material entity;ABplppapap nucleus;nucleus of pedigree ABplppapap
material entity;ABplppaaap nucleus;nucleus of pedigree ABplppaaap
material entity;SM1L.app nucleus;nucleus of pedigree SM1L.app
material entity;SM1L.apa nucleus;nucleus of pedigree SM1L.apa
material entity;ABplppaaaa nucleus;nucleus of pedigree ABplppaaaa
material entity;SM1L.aap nucleus;nucleus of pedigree SM1L.aap
material entity;ABplppaaa nucleus;nucleus of pedigree ABplppaaa
material entity;SM1L.aaa nucleus;nucleus of pedigree SM1L.aaa
material entity;ABplppaa nucleus;nucleus of pedigree ABplppaa
material entity;SM1L.aa nucleus;nucleus of pedigree SM1L.aa
material entity;ABplppa nucleus;nucleus of pedigree ABplppa
material entity;SM1L.a nucleus;nucleus of pedigree SM1L.a
material entity;ABplpp nucleus;nucleus of pedigree ABplpp
material entity;M.dlpaa nucleus;nucleus of pedigree M.dlpaa
material entity;ABplpapppp nucleus;nucleus of pedigree ABplpapppp
material entity;ABprpapaapp nucleus;nucleus of pedigree ABprpapaapp
material entity;ABplpapppa nucleus;nucleus of pedigree ABplpapppa
material entity;ABplpapaapp nucleus;nucleus of pedigree ABplpapaapp
material entity;ABplpappp nucleus;nucleus of pedigree ABplpappp
material entity;ABprppaaaaa nucleus;nucleus of pedigree ABprppaaaaa
material entity;ABplppaaaapa nucleus;nucleus of pedigree ABplppaaaapa
material entity;ABplppaaaap nucleus;nucleus of pedigree ABplppaaaap
material entity;SM1L.ap nucleus;nucleus of pedigree SM1L.ap
material entity;ABplppaaaaa nucleus;nucleus of pedigree ABplppaaaaa
material entity;ABplpapp nucleus;nucleus of pedigree ABplpapp
material entity;ABprpapaapa nucleus;nucleus of pedigree ABprpapaapa
material entity;ABplpapapp nucleus;nucleus of pedigree ABplpapapp
material entity;ABplpapaapa nucleus;nucleus of pedigree ABplpapaapa
material entity;ABplpapapa nucleus;nucleus of pedigree ABplpapapa
material entity;QR.pap nucleus;nucleus of pedigree QR.pap
material entity;ABplpapap nucleus;nucleus of pedigree ABplpapap
material entity;QL.pap nucleus;nucleus of pedigree QL.pap
material entity;ABplpapaap nucleus;nucleus of pedigree ABplpapaap
material entity;ABprppapaaaa nucleus;nucleus of pedigree ABprppapaaaa
material entity;ABplpapaaa nucleus;nucleus of pedigree ABplpapaaa
material entity;ABplppapaaaa nucleus;nucleus of pedigree ABplppapaaaa
material entity;ABplpapaa nucleus;nucleus of pedigree ABplpapaa
material entity;ABplppapaap nucleus;nucleus of pedigree ABplppapaap
material entity;ABprpaaaaaa nucleus;nucleus of pedigree ABprpaaaaaa
material entity;ABplpappap nucleus;nucleus of pedigree ABplpappap
material entity;ABplpappaa nucleus;nucleus of pedigree ABplpappaa
material entity;ABprpapappa nucleus;nucleus of pedigree ABprpapappa
material entity;ABplpappa nucleus;nucleus of pedigree ABplpappa
material entity;ABplpapappa nucleus;nucleus of pedigree ABplpapappa
material entity;ABplpaappp nucleus;nucleus of pedigree ABplpaappp
material entity;G1.r nucleus;nucleus of pedigree G1.r
material entity;ABplpaappa nucleus;nucleus of pedigree ABplpaappa
material entity;G1.l nucleus;nucleus of pedigree G1.l
material entity;ABplpaapp nucleus;nucleus of pedigree ABplpaapp
material entity;ABprapaaapp nucleus;nucleus of pedigree ABprapaaapp
material entity;ABplpaapap nucleus;nucleus of pedigree ABplpaapap
material entity;ABplapaaapp nucleus;nucleus of pedigree ABplapaaapp
material entity;ABplpaapaa nucleus;nucleus of pedigree ABplpaapaa
material entity;G2.ar nucleus;nucleus of pedigree G2.ar
material entity;ABplpaapa nucleus;nucleus of pedigree ABplpaapa
material entity;G2.al nucleus;nucleus of pedigree G2.al
material entity;ABplpappaaa nucleus;nucleus of pedigree ABplpappaaa
material entity;ABplpapa nucleus;nucleus of pedigree ABplpapa
material entity;ABplpap nucleus;nucleus of pedigree ABplpap
material entity;ABplpaaaaaa nucleus;nucleus of pedigree ABplpaaaaaa
material entity;ABplpaappppp nucleus;nucleus of pedigree ABplpaappppp
material entity;ABarapppapa nucleus;nucleus of pedigree ABarapppapa
material entity;ABplpaapppp nucleus;nucleus of pedigree ABplpaapppp
material entity;ABalppapapa nucleus;nucleus of pedigree ABalppapapa
material entity;ABalppapaaa nucleus;nucleus of pedigree ABalppapaaa
material entity;ABpraaaapad nucleus;nucleus of pedigree ABpraaaapad
material entity;ABalpppapad nucleus;nucleus of pedigree ABalpppapad
material entity;ABarappapaa nucleus;nucleus of pedigree ABarappapaa
material entity;ABalpapapaa nucleus;nucleus of pedigree ABalpapapaa
material entity;ABprpaapaaa nucleus;nucleus of pedigree ABprpaapaaa
material entity;ABalaaaarrp nucleus;nucleus of pedigree ABalaaaarrp
material entity;ABalaaaarlp nucleus;nucleus of pedigree ABalaaaarlp
material entity;ABalapppaap nucleus;nucleus of pedigree ABalapppaap
material entity;ABarapppaaa nucleus;nucleus of pedigree ABarapppaaa
material entity;ABprppaapap nucleus;nucleus of pedigree ABprppaapap
material entity;ABplppaapap nucleus;nucleus of pedigree ABplppaapap
material entity;ABprpappaaa nucleus;nucleus of pedigree ABprpappaaa
material entity;ABprppappaa nucleus;nucleus of pedigree ABprppappaa
material entity;ABplppappaa nucleus;nucleus of pedigree ABplppappaa
material entity;ABplpaapaaa nucleus;nucleus of pedigree ABplpaapaaa
material entity;ABprpappapa nucleus;nucleus of pedigree ABprpappapa
material entity;ABprpapppaa nucleus;nucleus of pedigree ABprpapppaa
material entity;ABarappaaaa nucleus;nucleus of pedigree ABarappaaaa
material entity;ABalpapaaaa nucleus;nucleus of pedigree ABalpapaaaa
material entity;ABplpaappap nucleus;nucleus of pedigree ABplpaappap
material entity;ABalaapppaa nucleus;nucleus of pedigree ABalaapppaa
material entity;ABalapaapaa nucleus;nucleus of pedigree ABalapaapaa
material entity;ABprppppaap nucleus;nucleus of pedigree ABprppppaap
material entity;ABprppapaaap nucleus;nucleus of pedigree ABprppapaaap
material entity;ABplppapaaap nucleus;nucleus of pedigree ABplppapaaap
material entity;ABalappaapa nucleus;nucleus of pedigree ABalappaapa
material entity;ABprppaaaapp nucleus;nucleus of pedigree ABprppaaaapp
material entity;ABplppaaaapp nucleus;nucleus of pedigree ABplppaaaapp
material entity;ABprpaappap nucleus;nucleus of pedigree ABprpaappap
material entity;ABplpaap nucleus;nucleus of pedigree ABplpaap
material entity;ABplpaaappap nucleus;nucleus of pedigree ABplpaaappap
material entity;ABplpaaappa nucleus;nucleus of pedigree ABplpaaappa
material entity;ABplpaaapp nucleus;nucleus of pedigree ABplpaaapp
material entity;ABplpaaapa nucleus;nucleus of pedigree ABplpaaapa
material entity;ABplpaaap nucleus;nucleus of pedigree ABplpaaap
material entity;ABplpaaaap nucleus;nucleus of pedigree ABplpaaaap
material entity;ABplpaaaaa nucleus;nucleus of pedigree ABplpaaaaa
material entity;ABplpaaaa nucleus;nucleus of pedigree ABplpaaaa
material entity;ABplpaaa nucleus;nucleus of pedigree ABplpaaa
material entity;ABplpaa nucleus;nucleus of pedigree ABplpaa
material entity;ABplpa nucleus;nucleus of pedigree ABplpa
material entity;ABplp nucleus;nucleus of pedigree ABplp
material entity;ABplappppa nucleus;nucleus of pedigree ABplappppa
material entity;ABplapppp nucleus;nucleus of pedigree ABplapppp
material entity;ABplapppapp nucleus;nucleus of pedigree ABplapppapp
material entity;ABplapppapa nucleus;nucleus of pedigree ABplapppapa
material entity;ABplapppap nucleus;nucleus of pedigree ABplapppap
material entity;ABplapppaap nucleus;nucleus of pedigree ABplapppaap
material entity;ABplapppaa nucleus;nucleus of pedigree ABplapppaa
material entity;ABplapppa nucleus;nucleus of pedigree ABplapppa
material entity;ABplappp nucleus;nucleus of pedigree ABplappp
material entity;ABplappapp nucleus;nucleus of pedigree ABplappapp
material entity;ABplappap nucleus;nucleus of pedigree ABplappap
material entity;ABplappaap nucleus;nucleus of pedigree ABplappaap
material entity;ABplappaaa nucleus;nucleus of pedigree ABplappaaa
material entity;ABplappaa nucleus;nucleus of pedigree ABplappaa
material entity;ABplappa nucleus;nucleus of pedigree ABplappa
material entity;ABplapp nucleus;nucleus of pedigree ABplapp
material entity;ABplapappppp nucleus;nucleus of pedigree ABplapappppp
material entity;ABplapappppa nucleus;nucleus of pedigree ABplapappppa
material entity;ABplapapppp nucleus;nucleus of pedigree ABplapapppp
material entity;ABplppppaap nucleus;nucleus of pedigree ABplppppaap
material entity;ABplapapppa nucleus;nucleus of pedigree ABplapapppa
material entity;K.a nucleus;nucleus of pedigree K.a
material entity;ABplapappp nucleus;nucleus of pedigree ABplapappp
material entity;ABplpappppp nucleus;nucleus of pedigree ABplpappppp
material entity;ABplapapp nucleus;nucleus of pedigree ABplapapp
material entity;TL.appapapp nucleus;nucleus of pedigree TL.appapapp
material entity;ABplapapap nucleus;nucleus of pedigree ABplapapap
material entity;TL.appapapa nucleus;nucleus of pedigree TL.appapapa
material entity;ABplapapaa nucleus;nucleus of pedigree ABplapapaa
material entity;TL.appaaapp nucleus;nucleus of pedigree TL.appaaapp
material entity;ABplapapa nucleus;nucleus of pedigree ABplapapa
material entity;TL.appaaapa nucleus;nucleus of pedigree TL.appaaapa
material entity;ABplapap nucleus;nucleus of pedigree ABplapap
material entity;TL.appaaaaa nucleus;nucleus of pedigree TL.appaaaaa
material entity;ABplapaapp nucleus;nucleus of pedigree ABplapaapp
material entity;TL.apappapp nucleus;nucleus of pedigree TL.apappapp
material entity;TL.apappapa nucleus;nucleus of pedigree TL.apappapa
material entity;ABplapaap nucleus;nucleus of pedigree ABplapaap
material entity;ABplapaaapa nucleus;nucleus of pedigree ABplapaaapa
material entity;TL.apappaaa nucleus;nucleus of pedigree TL.apappaaa
material entity;ABplapaaap nucleus;nucleus of pedigree ABplapaaap
material entity;V6R.ppppaapp nucleus;nucleus of pedigree V6R.ppppaapp
material entity;ABplapaaaap nucleus;nucleus of pedigree ABplapaaaap
material entity;V6L.ppppaapp nucleus;nucleus of pedigree V6L.ppppaapp
material entity;ABplapaaaaa nucleus;nucleus of pedigree ABplapaaaaa
material entity;V6R.ppppaapa nucleus;nucleus of pedigree V6R.ppppaapa
material entity;ABplapaaaa nucleus;nucleus of pedigree ABplapaaaa
material entity;V6L.ppppaapa nucleus;nucleus of pedigree V6L.ppppaapa
material entity;ABplapaaa nucleus;nucleus of pedigree ABplapaaa
material entity;V6R.ppppaaaa nucleus;Nucleus of pedigree V6R.pppppaaa.
material entity;ABplapaa nucleus;nucleus of pedigree ABplapaa
material entity;V6L.ppppaaaa nucleus;nucleus of pedigree V6L.ppppaaaa
material entity;ABplapa nucleus;nucleus of pedigree ABplapa
material entity;V6R.pppppapp nucleus;nucleus of pedigree V6R.pppppapp
material entity;ABplap nucleus;nucleus of pedigree ABplap
material entity;V6L.pppppapp nucleus;nucleus of pedigree V6L.pppppapp
material entity;V6R.pppppapa nucleus;nucleus of pedigree V6R.pppppapa
material entity;ABplaapppp nucleus;nucleus of pedigree ABplaapppp
material entity;ABplaapppa nucleus;nucleus of pedigree ABplaapppa
material entity;V6L.pppppapa nucleus;nucleus of pedigree V6L.pppppapa
material entity;ABplaappp nucleus;nucleus of pedigree ABplaappp
material entity;V6R.pppppaaa nucleus;nucleus of pedigree V6R.pppppaaa
material entity;ABplaappap nucleus;nucleus of pedigree ABplaappap
material entity;V6L.pppppaaa nucleus;nucleus of pedigree V6L.pppppaaa
material entity;ABplaappaa nucleus;nucleus of pedigree ABplaappaa
material entity;V6R.pppapapp nucleus;nucleus of pedigree V6R.pppapapp
material entity;ABplaappa nucleus;nucleus of pedigree ABplaappa
material entity;V6L.pppapapp nucleus;nucleus of pedigree V6L.pppapapp
material entity;ABplaapp nucleus;nucleus of pedigree ABplaapp
material entity;V6R.pppapapa nucleus;nucleus of pedigree V6R.pppapapa
material entity;ABplaapapppp nucleus;nucleus of pedigree ABplaapapppp
material entity;V6L.pppapapa nucleus;nucleus of pedigree V6L.pppapapa
material entity;ABplaapappp nucleus;nucleus of pedigree ABplaapappp
material entity;V6R.pppapaaa nucleus;nucleus of pedigree V6R.pppapaaa
material entity;ABplaapapp nucleus;nucleus of pedigree ABplaapapp
material entity;V6L.pppapaaa nucleus;nucleus of pedigree V6L.pppapaaa
material entity;V6R.papppapp nucleus;nucleus of pedigree V6R.papppapp
material entity;ABplaapapa nucleus;nucleus of pedigree ABplaapapa
material entity;ABplaapap nucleus;nucleus of pedigree ABplaapap
material entity;V6L.papppapp nucleus;nucleus of pedigree V6L.papppapp
material entity;ABplaapaap nucleus;nucleus of pedigree ABplaapaap
material entity;V6R.papppapa nucleus;nucleus of pedigree V6R.papppapa
material entity;ABplaapaaaa nucleus;nucleus of pedigree ABplaapaaaa
material entity;V6L.papppapa nucleus;nucleus of pedigree V6L.papppapa
material entity;ABplaapaaa nucleus;nucleus of pedigree ABplaapaaa
material entity;V6R.papppaaa nucleus;nucleus of pedigree V6R.papppaaa
material entity;ABplaapaa nucleus;nucleus of pedigree ABplaapaa
material entity;V6L.papppaaa nucleus;nucleus of pedigree V6L.papppaaa
material entity;ABplaapa nucleus;nucleus of pedigree ABplaapa
material entity;V6R.papapapp nucleus;nucleus of pedigree V6R.papapapp
material entity;ABplaap nucleus;nucleus of pedigree ABplaap
material entity;V6L.papapapp nucleus;nucleus of pedigree V6L.papapapp
material entity;ABplaaapp nucleus;nucleus of pedigree ABplaaapp
material entity;V6R.papapapa nucleus;nucleus of pedigree V6R.papapapa
material entity;ABplaaapap nucleus;nucleus of pedigree ABplaaapap
material entity;V6L.papapapa nucleus;nucleus of pedigree V6L.papapapa
material entity;V6R.papapaaa nucleus;nucleus of pedigree V6R.papapaaa
material entity;ABplaaap nucleus;nucleus of pedigree ABplaaap
material entity;V6L.papapaaa nucleus;nucleus of pedigree V6L.papapaaa
material entity;ABplaaaapp nucleus;nucleus of pedigree ABplaaaapp
material entity;V5R.pppppapp nucleus;nucleus of pedigree V5R.pppppapp
material entity;ABplaaaapa nucleus;nucleus of pedigree ABplaaaapa
material entity;V5L.pppppapp nucleus;nucleus of pedigree V5L.pppppapp
material entity;ABplaaaap nucleus;nucleus of pedigree ABplaaaap
material entity;V5R.pppppapa nucleus;nucleus of pedigree V5R.pppppapa
material entity;ABplaaaaapp nucleus;nucleus of pedigree ABplaaaaapp
material entity;V5L.pppppapa nucleus;nucleus of pedigree V5L.pppppapa
material entity;ABplaaaaapa nucleus;nucleus of pedigree ABplaaaaapa
material entity;V5R.pppppaaa nucleus;nucleus of pedigree V5R.pppppaaa
material entity;ABplaaaaap nucleus;nucleus of pedigree ABplaaaaap
material entity;V5L.pppppaaa nucleus;nucleus of pedigree V5L.pppppaaa
material entity;ABplaaaaaap nucleus;nucleus of pedigree ABplaaaaaap
material entity;QR.pp nucleus;nucleus of pedigree QR.pp
material entity;ABplaaapa nucleus;nucleus of pedigree ABplaaapa
material entity;ABplaaaaaa nucleus;nucleus of pedigree ABplaaaaaa
material entity;QR.pa nucleus;nucleus of pedigree QR.pa
material entity;QR.p nucleus;nucleus of pedigree QR.p
material entity;ABplaaa nucleus;nucleus of pedigree ABplaaa
material entity;QR.a nucleus;nucleus of pedigree QR.a
material entity;ABplaa nucleus;nucleus of pedigree ABplaa
material entity;ABprapapaaa nucleus;nucleus of pedigree ABprapapaaa
material entity;ABpla nucleus;nucleus of pedigree ABpla
material entity;QL.pp nucleus;nucleus of pedigree QL.pp
material entity;ABpl nucleus;nucleus of pedigree ABpl
material entity;QL.pa nucleus;nucleus of pedigree QL.pa
material entity;ABp nucleus;nucleus of pedigree ABp
material entity;QL.p nucleus;nucleus of pedigree QL.p
material entity;ABarppppp nucleus;nucleus of pedigree ABarppppp
material entity;QL.aa nucleus;nucleus of pedigree QL.aa
material entity;ABarppppa nucleus;nucleus of pedigree ABarppppa
material entity;QL.a nucleus;nucleus of pedigree QL.a
material entity;ABarpppp nucleus;nucleus of pedigree ABarpppp
material entity;ABplapapaaa nucleus;nucleus of pedigree ABplapapaaa
material entity;ABplaaaaa nucleus;nucleus of pedigree ABplaaaaa
material entity;ABplaaaa nucleus;nucleus of pedigree ABplaaaa
material entity;QR.aa nucleus;nucleus of pedigree QR.aa
material entity;P10.ppppa nucleus;nucleus of pedigree P10.ppppa
material entity;ABarpppaa nucleus;nucleus of pedigree ABarpppaa
material entity;TL.ppa nucleus;nucleus of pedigree TL.ppa
material entity;ABarpppa nucleus;nucleus of pedigree ABarpppa
material entity;P11.paaa nucleus;nucleus of pedigree P11.paaa
material entity;ABarppp nucleus;nucleus of pedigree ABarppp
material entity;ABplpappppa nucleus;nucleus of pedigree ABplpappppa
material entity;ABarppapp nucleus;nucleus of pedigree ABarppapp
material entity;Caappv nucleus;nucleus of pedigree Caappv
material entity;ABarppapa nucleus;nucleus of pedigree ABarppapa
material entity;ABprapppaaa nucleus;nucleus of pedigree ABprapppaaa
material entity;ABarppap nucleus;nucleus of pedigree ABarppap
material entity;ABplapppaaa nucleus;nucleus of pedigree ABplapppaaa
material entity;ABarppaapp nucleus;nucleus of pedigree ABarppaapp
material entity;ABprppppaaa nucleus;nucleus of pedigree ABprppppaaa
material entity;ABplppppaaa nucleus;nucleus of pedigree ABplppppaaa
material entity;ABarpppapp nucleus;nucleus of pedigree ABarpppapp
material entity;ABarpppapa nucleus;nucleus of pedigree ABarpppapa
material entity;P11.paap nucleus;nucleus of pedigree P11.paap
material entity;ABarpppap nucleus;nucleus of pedigree ABarpppap
material entity;TR.ppa nucleus;nucleus of pedigree TR.ppa
material entity;V5R.paapa nucleus;nucleus of pedigree V5R.paapa
material entity;V5L.paapa nucleus;nucleus of pedigree V5L.paapa
material entity;ABprpppaapaa nucleus;nucleus of pedigree ABprpppaapaa
material entity;ABplpppaapaa nucleus;nucleus of pedigree ABplpppaapaa
material entity;QL.ap nucleus;nucleus of pedigree QL.ap
material entity;TR.pppap nucleus;nucleus of pedigree TR.pppap
material entity;TL.pppap nucleus;nucleus of pedigree TL.pppap
material entity;TR.appp nucleus;nucleus of pedigree TR.appp
material entity;TL.appp nucleus;nucleus of pedigree TL.appp
material entity;QL.paa nucleus;nucleus of pedigree QL.paa
material entity;TR.paa nucleus;nucleus of pedigree TR.paa
material entity;TL.paa nucleus;nucleus of pedigree TL.paa
material entity;ABprpppapaa nucleus;nucleus of pedigree ABprpppapaa
material entity;ABplpppapaa nucleus;nucleus of pedigree ABplpppapaa
material entity;TR.pppaa nucleus;nucleus of pedigree TR.pppaa
material entity;TL.pppaa nucleus;nucleus of pedigree TL.pppaa
material entity;ABprapappppaa nucleus;nucleus of pedigree ABprapappppaa
material entity;ABplapappppaa nucleus;nucleus of pedigree ABplapappppaa
material entity;TR.pap nucleus;nucleus of pedigree TR.pap
material entity;TL.pap nucleus;nucleus of pedigree TL.pap
material entity;V5R.papa nucleus;nucleus of pedigree V5R.papa
material entity;V5L.papa nucleus;nucleus of pedigree V5L.papa
material entity;V5R.papp nucleus;nucleus of pedigree V5R.papp
material entity;V5L.papp nucleus;nucleus of pedigree V5L.papp
material entity;V5R.paaa nucleus;nucleus of pedigree V5R.paaa
material entity;ABprapppappp nucleus;nucleus of pedigree ABprapppappp
material entity;ABplapppappp nucleus;nucleus of pedigree ABplapppappp
material entity;ABprpppaapp nucleus;nucleus of pedigree ABprpppaapp
material entity;ABplpppaapp nucleus;nucleus of pedigree ABplpppaapp
material entity;P11.papp nucleus;nucleus of pedigree P11.papp
material entity;ABarppaapa nucleus;nucleus of pedigree ABarppaapa
material entity;ABarpapp nucleus;nucleus of pedigree ABarpapp
material entity;ABarppaap nucleus;nucleus of pedigree ABarppaap
material entity;ABarppaaa nucleus;nucleus of pedigree ABarppaaa
material entity;ABarppaa nucleus;nucleus of pedigree ABarppaa
material entity;ABarppa nucleus;nucleus of pedigree ABarppa
material entity;ABarpp nucleus;nucleus of pedigree ABarpp
material entity;ABarpappp nucleus;nucleus of pedigree ABarpappp
material entity;ABarpappap nucleus;nucleus of pedigree ABarpappap
material entity;ABarpappa nucleus;nucleus of pedigree ABarpappa
material entity;ABarpapapp nucleus;nucleus of pedigree ABarpapapp
material entity;ABarpapapa nucleus;nucleus of pedigree ABarpapapa
material entity;ABarpapap nucleus;nucleus of pedigree ABarpapap
material entity;ABarpapaapp nucleus;nucleus of pedigree ABarpapaapp
material entity;ABarpapaapa nucleus;nucleus of pedigree ABarpapaapa
material entity;ABarpapaap nucleus;nucleus of pedigree ABarpapaap
material entity;ABarpapaaap nucleus;nucleus of pedigree ABarpapaaap
material entity;ABarpapaaa nucleus;nucleus of pedigree ABarpapaaa
material entity;ABarpapaa nucleus;nucleus of pedigree ABarpapaa
material entity;ABarpapa nucleus;nucleus of pedigree ABarpapa
material entity;ABarpap nucleus;nucleus of pedigree ABarpap
material entity;ABarpaappp nucleus;nucleus of pedigree ABarpaappp
material entity;ABarpaappa nucleus;nucleus of pedigree ABarpaappa
material entity;ABarpaapp nucleus;nucleus of pedigree ABarpaapp
material entity;ABarpaapap nucleus;nucleus of pedigree ABarpaapap
material entity;ABarpaapaa nucleus;nucleus of pedigree ABarpaapaa
material entity;ABarpaapa nucleus;nucleus of pedigree ABarpaapa
material entity;ABarpaap nucleus;nucleus of pedigree ABarpaap
material entity;ABarpaaapp nucleus;nucleus of pedigree ABarpaaapp
material entity;ABarpaaapa nucleus;nucleus of pedigree ABarpaaapa
material entity;ABarpaaap nucleus;nucleus of pedigree ABarpaaap
material entity;ABarpaaaap nucleus;nucleus of pedigree ABarpaaaap
material entity;V5L.paaa nucleus;nucleus of pedigree V5L.paaa
material entity;ABarpaaaaa nucleus;nucleus of pedigree ABarpaaaaa
material entity;P11.papa nucleus;nucleus of pedigree P11.papa
material entity;ABarpaaaa nucleus;nucleus of pedigree ABarpaaaa
material entity;P12.apa nucleus;nucleus of pedigree P12.apa
material entity;ABarpaaa nucleus;nucleus of pedigree ABarpaaa
material entity;B.alpaaa nucleus;nucleus of pedigree B.alpaaa
material entity;ABarpaa nucleus;nucleus of pedigree ABarpaa
material entity;B.arpaaa nucleus;nucleus of pedigree B.arpaaa
material entity;ABarpa nucleus;nucleus of pedigree ABarpa
material entity;P12.pp nucleus;nucleus of pedigree P12.pp
material entity;ABarp nucleus;nucleus of pedigree ABarp
material entity;P12.p nucleus;nucleus of pedigree P12.p
material entity;ABarapppppap nucleus;nucleus of pedigree ABarapppppap
material entity;P12.ap nucleus;nucleus of pedigree P12.ap
material entity;ABarapppppa nucleus;nucleus of pedigree ABarapppppa
material entity;P12.aap nucleus;nucleus of pedigree P12.aap
material entity;P12.aaap nucleus;nucleus of pedigree P12.aaap
material entity;ABarappppp nucleus;nucleus of pedigree ABarappppp
material entity;ABarappppa nucleus;nucleus of pedigree ABarappppa
material entity;P12.aaa nucleus;nucleus of pedigree P12.aaa
material entity;ABarapppp nucleus;nucleus of pedigree ABarapppp
material entity;P12.aa nucleus;nucleus of pedigree P12.aa
material entity;ABarapppap nucleus;nucleus of pedigree ABarapppap
material entity;P12.a nucleus;nucleus of pedigree P12.a
material entity;ABarapppaa nucleus;nucleus of pedigree ABarapppaa
material entity;ABprapappa nucleus;nucleus of pedigree ABprapappa
material entity;ABarapppa nucleus;nucleus of pedigree ABarapppa
material entity;P11.p nucleus;nucleus of pedigree P11.p
material entity;ABarappp nucleus;nucleus of pedigree ABarappp
material entity;P11.ap nucleus;nucleus of pedigree P11.ap
material entity;ABarappapp nucleus;nucleus of pedigree ABarappapp
material entity;P11.aap nucleus;nucleus of pedigree P11.aap
material entity;ABarappapapa nucleus;nucleus of pedigree ABarappapapa
material entity;P11.aaap nucleus;nucleus of pedigree P11.aaap
material entity;ABarappapap nucleus;nucleus of pedigree ABarappapap
material entity;P11.aaa nucleus;nucleus of pedigree P11.aaa
material entity;P11.aa nucleus;nucleus of pedigree P11.aa
material entity;ABarappapa nucleus;nucleus of pedigree ABarappapa
material entity;ABarappap nucleus;nucleus of pedigree ABarappap
material entity;P11.a nucleus;nucleus of pedigree P11.a
material entity;ABarappaapp nucleus;nucleus of pedigree ABarappaapp
material entity;ABplapappa nucleus;nucleus of pedigree ABplapappa
material entity;ABarappaap nucleus;nucleus of pedigree ABarappaap
material entity;P10.pppp nucleus;nucleus of pedigree P10.pppp
material entity;ABarappaaap nucleus;nucleus of pedigree ABarappaaap
material entity;P10.ppp nucleus;nucleus of pedigree P10.ppp
material entity;ABarappaaa nucleus;nucleus of pedigree ABarappaaa
material entity;P10.ppa nucleus;nucleus of pedigree P10.ppa
material entity;ABarappaa nucleus;nucleus of pedigree ABarappaa
material entity;P10.pp nucleus;nucleus of pedigree P10.pp
material entity;ABarappa nucleus;nucleus of pedigree ABarappa
material entity;P10.papp nucleus;nucleus of pedigree P10.papp
material entity;ABarapp nucleus;nucleus of pedigree ABarapp
material entity;P10.papa nucleus;nucleus of pedigree P10.papa
material entity;ABarapappp nucleus;nucleus of pedigree ABarapappp
material entity;P10.pap nucleus;nucleus of pedigree P10.pap
material entity;P10.paap nucleus;nucleus of pedigree P10.paap
material entity;ABarapappap nucleus;nucleus of pedigree ABarapappap
material entity;ABarapappa nucleus;nucleus of pedigree ABarapappa
material entity;P10.paaa nucleus;nucleus of pedigree P10.paaa
material entity;ABarapapp nucleus;nucleus of pedigree ABarapapp
material entity;P10.paa nucleus;nucleus of pedigree P10.paa
material entity;ABarapapap nucleus;nucleus of pedigree ABarapapap
material entity;P10.pa nucleus;nucleus of pedigree P10.pa
material entity;ABarapapaapp nucleus;nucleus of pedigree ABarapapaapp
material entity;P10.p nucleus;nucleus of pedigree P10.p
material entity;ABarapapaap nucleus;nucleus of pedigree ABarapapaap
material entity;P10.ap nucleus;nucleus of pedigree P10.ap
material entity;ABarapapaaa nucleus;nucleus of pedigree ABarapapaaa
material entity;P10.aap nucleus;nucleus of pedigree P10.aap
material entity;ABarapapaa nucleus;nucleus of pedigree ABarapapaa
material entity;P10.aaa nucleus;nucleus of pedigree P10.aaa
material entity;ABarapapa nucleus;nucleus of pedigree ABarapapa
material entity;P10.aa nucleus;nucleus of pedigree P10.aa
material entity;ABarapap nucleus;nucleus of pedigree ABarapap
material entity;P10.a nucleus;nucleus of pedigree P10.a
material entity;P9.p nucleus;nucleus of pedigree P9.p
material entity;ABarapaapp nucleus;nucleus of pedigree ABarapaapp
material entity;ABarapaapap nucleus;nucleus of pedigree ABarapaapap
material entity;P9.ap nucleus;nucleus of pedigree P9.ap
material entity;ABarapaapa nucleus;nucleus of pedigree ABarapaapa
material entity;P9.aap nucleus;nucleus of pedigree P9.aap
material entity;ABarapaap nucleus;nucleus of pedigree ABarapaap
material entity;P9.aaa nucleus;nucleus of pedigree P9.aaa
material entity;ABarapaaapp nucleus;nucleus of pedigree ABarapaaapp
material entity;P9.aa nucleus;nucleus of pedigree P9.aa
material entity;ABarapaaap nucleus;nucleus of pedigree ABarapaaap
material entity;P9.a nucleus;nucleus of pedigree P9.a
material entity;ABarapaaaa nucleus;nucleus of pedigree ABarapaaaa
material entity;P8.pp nucleus;nucleus of pedigree P8.pp
material entity;ABarapaaa nucleus;nucleus of pedigree ABarapaaa
