class;term;comment
occurrent;58 min post first-cleavage Ce;The time period encompassing the 58th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;69 min post first-cleavage Ce;The time period encompassing the 69th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;70 min post first-cleavage Ce;The time period encompassing the 70th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;71 min post first-cleavage Ce;The time period encompassing the 71st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;61 min post first-cleavage Ce;The time period encompassing the 61st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;62 min post first-cleavage Ce;The time period encompassing the 62nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;63 min post first-cleavage Ce;The time period encompassing the 63rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;64 min post first-cleavage Ce;The time period encompassing the 64th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;65 min post first-cleavage Ce;The time period encompassing the 65th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;66 min post first-cleavage Ce;The time period encompassing the 66th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;67 min post first-cleavage Ce;The time period encompassing the 67th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;68 min post first-cleavage Ce;The time period encompassing the 68th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;79 min post first-cleavage Ce;The time period encompassing the 79th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;80 min post first-cleavage Ce;The time period encompassing the 80th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;81 min post first-cleavage Ce;The time period encompassing the 81st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;82 min post first-cleavage Ce;The time period encompassing the 82nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;72 min post first-cleavage Ce;The time period encompassing the 72nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;73 min post first-cleavage Ce;The time period encompassing the 73rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;74 min post first-cleavage Ce;The time period encompassing the 74th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;75 min post first-cleavage Ce;The time period encompassing the 75th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;76 min post first-cleavage Ce;The time period encompassing the 76th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;77 min post first-cleavage Ce;The time period encompassing the 77th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;78 min post first-cleavage Ce;The time period encompassing the 78th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;14-days post-L4 adult hermaphrodite Ce;At 20 Centigrade: 14-15 days after L4-adult molt. 17-18 days after first cleavage.
occurrent;newly hatched L1 larval stage Ce;The stage that begins right after hatching and before development proceeds after feeding. A newly hatched L1 larva contains 558 cells.
occurrent;L1 arrest Ce;The stage in which first stage larvae (L1) that hatch in the absence of food enter a state of developmental arrest.
occurrent;post dauer stage Ce;A C. elegans life stage that occurs after the animal has recovered from the dauer diapause. This includes the post dauer L3 (PDL3) stage, the post dauer L4 (PDL4) stage, and post dauer adult stage.
occurrent;post dauer L4 stage Ce;A C. elegans L4 larval life stage that occurs after the animal has recovered from the dauer diapause.
occurrent;post dauer adult stage Ce;A C. elegans adult life stage that occurs after the animal has recovered from the dauer diapause.
occurrent;407 min post first-cleavage Ce;The time period encompassing the 407th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;408 min post first-cleavage Ce;The time period encompassing the 408th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;399 min post first-cleavage Ce;The time period encompassing the 399th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;400 min post first-cleavage Ce;The time period encompassing the 400th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;401 min post first-cleavage Ce;The time period encompassing the 401st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;402 min post first-cleavage Ce;The time period encompassing the 402nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;403 min post first-cleavage Ce;The time period encompassing the 403rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;404 min post first-cleavage Ce;The time period encompassing the 404th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;405 min post first-cleavage Ce;The time period encompassing the 405th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;406 min post first-cleavage Ce;The time period encompassing the 406th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;418 min post first-cleavage Ce;The time period encompassing the 418th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;409 min post first-cleavage Ce;The time period encompassing the 409th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;410 min post first-cleavage Ce;The time period encompassing the 410th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;411 min post first-cleavage Ce;The time period encompassing the 411st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;412 min post first-cleavage Ce;The time period encompassing the 412nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;413 min post first-cleavage Ce;The time period encompassing the 413rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;414 min post first-cleavage Ce;The time period encompassing the 414th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;415 min post first-cleavage Ce;The time period encompassing the 415th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;416 min post first-cleavage Ce;The time period encompassing the 416th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;417 min post first-cleavage Ce;The time period encompassing the 417th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;419 min post first-cleavage Ce;The time period encompassing the 419th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;420 min post first-cleavage Ce;The time period encompassing the 420th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;421 min post first-cleavage Ce;The time period encompassing the 421st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;422 min post first-cleavage Ce;The time period encompassing the 422nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;423 min post first-cleavage Ce;The time period encompassing the 423rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;424 min post first-cleavage Ce;The time period encompassing the 424th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;425 min post first-cleavage Ce;The time period encompassing the 425th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;426 min post first-cleavage Ce;The time period encompassing the 426th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;427 min post first-cleavage Ce;The time period encompassing the 427th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;428 min post first-cleavage Ce;The time period encompassing the 428th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;198 min post first-cleavage Ce;The time period encompassing the 198th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;429 min post first-cleavage Ce;The time period encompassing the 429th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;430 min post first-cleavage Ce;The time period encompassing the 430th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;189 min post first-cleavage Ce;The time period encompassing the 189th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;431 min post first-cleavage Ce;The time period encompassing the 431st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;190 min post first-cleavage Ce;The time period encompassing the 190th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;432 min post first-cleavage Ce;The time period encompassing the 432nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;191 min post first-cleavage Ce;The time period encompassing the 191st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;433 min post first-cleavage Ce;The time period encompassing the 433rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;192 min post first-cleavage Ce;The time period encompassing the 192nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;434 min post first-cleavage Ce;The time period encompassing the 434th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;193 min post first-cleavage Ce;The time period encompassing the 193rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;435 min post first-cleavage Ce;The time period encompassing the 435th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;194 min post first-cleavage Ce;The time period encompassing the 194th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;436 min post first-cleavage Ce;The time period encompassing the 436th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;195 min post first-cleavage Ce;The time period encompassing the 195th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;437 min post first-cleavage Ce;The time period encompassing the 437th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;196 min post first-cleavage Ce;The time period encompassing the 196th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;438 min post first-cleavage Ce;The time period encompassing the 438th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;197 min post first-cleavage Ce;The time period encompassing the 197th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;Platyhelminthes adult;The mature, fully developed life stage of Platyhelminthes, usually capable of sexual reproduction.
occurrent;Onchocerca microfilaria (mammalian stage);The stage that develops from the embyro and is released from the adult female worm, within the mammalian host. Microfilariae are unsheathed and are mainly found in nodules, the skin and connective tissues.
occurrent;Onchocerca microfilaria (vector stage);Microfilariae that have been ingested by the vector in a blood meal from a mammalian host. Found in the midgut and muscles of the insect host.
occurrent;Strongyloides free living adult female;Adult female Strongyloides living entirely outside of a host or vector organism.
occurrent;3 hr schistosomulum;A tailless cercarium of Schistosoma sp, 3 hours post-infection by skin penetration of the definitive host.
occurrent;24 hr schistosomulum;A tailless cercarium of Schistosoma sp, 24 hours post-infection by skin penetration of the definitive host.
occurrent;Onchocerca L4 larva in vitro cultured;Larvae isolated from the insect vector and cultured in vitro to the L4 stage.
occurrent;Onchocerca adult male;Adult male that has developed from L4 larvae in the mammalian host.
occurrent;Onchocerca L1 larva;L1 larvae that develop from the microfilariae in the arthropod vector.
occurrent;Onchocerca L2 larva;L2 larvae that develops from the L1 larvae in the arthropod vector.
occurrent;Onchocerca L3 larva (vector stage);L3 larvae that develop from the L2 larvae in the arthropod vector. This stage is infectious to the mammalian host once it has migrated to the insect proboscis.
occurrent;Onchocerca L3 larva (mammalian stage);L3 larvae after introduction to the mammalian host through the bite wound of the insect vector.
occurrent;Onchocerca L3 larva in vitro cultured D1;L3 larvae isolated from the insect vector and cultured in vitro for 1 day.
occurrent;Onchocerca L3 larva in vitro cultured D2;L3 larvae isolated from the insect vector and cultured in vitro for 2 days.
occurrent;Onchocerca L3 larva in vitro cultured D3;L3 larvae isolated from the insect vector and cultured in vitro for 3 days.
occurrent;Onchocerca L4 larva;L4 larvae that develop from L3 larvae in the mammalian host.
occurrent;396 min post first-cleavage Ce;The time period encompassing the 396th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;397 min post first-cleavage Ce;The time period encompassing the 397th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;398 min post first-cleavage Ce;The time period encompassing the 398th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;Onchocerca adult female;Adult female that has developed from L4 larvae in the mammalian host.
occurrent;389 min post first-cleavage Ce;The time period encompassing the 389th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;Strongyloides free living adult male;Adult male Strongyloides living entirely outside of a host or vector organism.
occurrent;390 min post first-cleavage Ce;The time period encompassing the 390th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;391 min post first-cleavage Ce;The time period encompassing the 391st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;392 min post first-cleavage Ce;The time period encompassing the 392nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;393 min post first-cleavage Ce;The time period encompassing the 393rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;394 min post first-cleavage Ce;The time period encompassing the 394th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;395 min post first-cleavage Ce;The time period encompassing the 395th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;479 min post first-cleavage Ce;The time period encompassing the 479th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;480 min post first-cleavage Ce;The time period encompassing the 480th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;239 min post first-cleavage Ce;The time period encompassing the 239th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;481 min post first-cleavage Ce;The time period encompassing the 481st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;240 min post first-cleavage Ce;The time period encompassing the 240th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;482 min post first-cleavage Ce;The time period encompassing the 482nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;241 min post first-cleavage Ce;The time period encompassing the 241st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;483 min post first-cleavage Ce;The time period encompassing the 483rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;16-18 days post-L4 adult hermaphrodite Ce;At 20 Centigrade: 16-18 days after L4-adult molt. 18-21 days after first cleavage.
occurrent;242 min post first-cleavage Ce;The time period encompassing the 242nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;484 min post first-cleavage Ce;The time period encompassing the 484th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;243 min post first-cleavage Ce;The time period encompassing the 243rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;485 min post first-cleavage Ce;The time period encompassing the 485th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;2 min post first-cleavage Ce;The time period encompassing the 2nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;244 min post first-cleavage Ce;The time period encompassing the 244th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;486 min post first-cleavage Ce;The time period encompassing the 486th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;3 min post first-cleavage Ce;The time period encompassing the 3rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;245 min post first-cleavage Ce;The time period encompassing the 245th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;487 min post first-cleavage Ce;The time period encompassing the 487th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;4 min post first-cleavage Ce;The time period encompassing the 4th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;246 min post first-cleavage Ce;The time period encompassing the 246th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;488 min post first-cleavage Ce;The time period encompassing the 488th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;5 min post first-cleavage Ce;The time period encompassing the 5th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;247 min post first-cleavage Ce;The time period encompassing the 247th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;6 min post first-cleavage Ce;The time period encompassing the 6th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;248 min post first-cleavage Ce;The time period encompassing the 248th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;7 min post first-cleavage Ce;The time period encompassing the 7th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;8 min post first-cleavage Ce;The time period encompassing the 8th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;249 min post first-cleavage Ce;The time period encompassing the 249th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;250 min post first-cleavage Ce;The time period encompassing the 250th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;9 min post first-cleavage Ce;The time period encompassing the 9th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;251 min post first-cleavage Ce;The time period encompassing the 251st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;10 min post first-cleavage Ce;The time period encompassing the 10th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;252 min post first-cleavage Ce;The time period encompassing the 252nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;11 min post first-cleavage Ce;The time period encompassing the 11st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;253 min post first-cleavage Ce;The time period encompassing the 253rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;12 min post first-cleavage Ce;The time period encompassing the 12nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;254 min post first-cleavage Ce;The time period encompassing the 254th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;13 min post first-cleavage Ce;The time period encompassing the 13rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;255 min post first-cleavage Ce;The time period encompassing the 255th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;14 min post first-cleavage Ce;The time period encompassing the 14th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;256 min post first-cleavage Ce;The time period encompassing the 256th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;15 min post first-cleavage Ce;The time period encompassing the 15th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;257 min post first-cleavage Ce;The time period encompassing the 257th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;16 min post first-cleavage Ce;The time period encompassing the 16th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;258 min post first-cleavage Ce;The time period encompassing the 258th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;17 min post first-cleavage Ce;The time period encompassing the 17th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;18 min post first-cleavage Ce;The time period encompassing the 18th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;269 min post first-cleavage Ce;The time period encompassing the 269th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;259 min post first-cleavage Ce;The time period encompassing the 259th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;260 min post first-cleavage Ce;The time period encompassing the 260th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;19 min post first-cleavage Ce;The time period encompassing the 19th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;261 min post first-cleavage Ce;The time period encompassing the 261st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;20 min post first-cleavage Ce;The time period encompassing the 20th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;262 min post first-cleavage Ce;The time period encompassing the 262nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;21 min post first-cleavage Ce;The time period encompassing the 21st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;263 min post first-cleavage Ce;The time period encompassing the 263rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;22 min post first-cleavage Ce;The time period encompassing the 22nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;264 min post first-cleavage Ce;The time period encompassing the 264th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;23 min post first-cleavage Ce;The time period encompassing the 23rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;265 min post first-cleavage Ce;The time period encompassing the 265th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;24 min post first-cleavage Ce;The time period encompassing the 24th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;266 min post first-cleavage Ce;The time period encompassing the 266th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;25 min post first-cleavage Ce;The time period encompassing the 25th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;267 min post first-cleavage Ce;The time period encompassing the 267th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;26 min post first-cleavage Ce;The time period encompassing the 26th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;268 min post first-cleavage Ce;The time period encompassing the 268th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;27 min post first-cleavage Ce;The time period encompassing the 27th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;28 min post first-cleavage Ce;The time period encompassing the 28th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;279 min post first-cleavage Ce;The time period encompassing the 279th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;280 min post first-cleavage Ce;The time period encompassing the 280th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;270 min post first-cleavage Ce;The time period encompassing the 270th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;29 min post first-cleavage Ce;The time period encompassing the 29th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;271 min post first-cleavage Ce;The time period encompassing the 271st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;30 min post first-cleavage Ce;The time period encompassing the 30th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;272 min post first-cleavage Ce;The time period encompassing the 272nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;31 min post first-cleavage Ce;The time period encompassing the 31st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;273 min post first-cleavage Ce;The time period encompassing the 273rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;32 min post first-cleavage Ce;The time period encompassing the 32nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;274 min post first-cleavage Ce;The time period encompassing the 274th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;33 min post first-cleavage Ce;The time period encompassing the 33rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;275 min post first-cleavage Ce;The time period encompassing the 275th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;34 min post first-cleavage Ce;The time period encompassing the 34th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;276 min post first-cleavage Ce;The time period encompassing the 276th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;35 min post first-cleavage Ce;The time period encompassing the 35th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;277 min post first-cleavage Ce;The time period encompassing the 277th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;36 min post first-cleavage Ce;The time period encompassing the 36th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;278 min post first-cleavage Ce;The time period encompassing the 278th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;37 min post first-cleavage Ce;The time period encompassing the 37th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;38 min post first-cleavage Ce;The time period encompassing the 38th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;439 min post first-cleavage Ce;The time period encompassing the 439th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;440 min post first-cleavage Ce;The time period encompassing the 440th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;199 min post first-cleavage Ce;The time period encompassing the 199th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;441 min post first-cleavage Ce;The time period encompassing the 441st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;200 min post first-cleavage Ce;The time period encompassing the 200th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;442 min post first-cleavage Ce;The time period encompassing the 442nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;Strongyloides post parasitic L3;Strongyloides infective L3 stage that develops from a parasitic adult female as part of a parasitic life-cycle.
occurrent;201 min post first-cleavage Ce;The time period encompassing the 201st minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;443 min post first-cleavage Ce;The time period encompassing the 443rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;Strongyloides post free-living L3;Strongyloides infective L3 stage that develops from free-living adult worms as part of a free-living life-cycle.
occurrent;202 min post first-cleavage Ce;The time period encompassing the 202nd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;444 min post first-cleavage Ce;The time period encompassing the 444th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;11-days post-L4 adult hermaphrodite Ce;At 20 Centigrade: 11-12 days after L4-adult molt. 14-15 days after first cleavage.
occurrent;203 min post first-cleavage Ce;The time period encompassing the 203rd minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;445 min post first-cleavage Ce;The time period encompassing the 445th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;12-days post-L4 adult hermaphrodite Ce;At 20 Centigrade: 12-13 days after L4-adult molt. 15-16 days after first cleavage.
occurrent;204 min post first-cleavage Ce;The time period encompassing the 204th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;446 min post first-cleavage Ce;The time period encompassing the 446th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;13-days post-L4 adult hermaphrodite Ce;At 20 Centigrade: 13-14 days after L4-adult molt. 16-17 days after first cleavage.
occurrent;205 min post first-cleavage Ce;The time period encompassing the 205th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;447 min post first-cleavage Ce;The time period encompassing the 447th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;206 min post first-cleavage Ce;The time period encompassing the 206th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;448 min post first-cleavage Ce;The time period encompassing the 448th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;207 min post first-cleavage Ce;The time period encompassing the 207th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;208 min post first-cleavage Ce;The time period encompassing the 208th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;449 min post first-cleavage Ce;The time period encompassing the 449th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
occurrent;450 min post first-cleavage Ce;The time period encompassing the 450th minute post first cleavage at 20 Centigrade with respect to Sulston's lineage tree.
